bangumiId,kind,lang,title,content
67,primary,ja-JP,探险托里兰托 1000年的真宝,これは若き探検家たちの宝探し冒険を描くオリジナルアドベンチャーアニメ。主人公と仲間たちは、千年眠り続ける伝説の宝物を探すため、神秘のトトリトント大陸で数々の危険や謎に立ち向かう。軽快な冒険と仲間との絆が特徴で、罠やモンスター、宝の伝説が次々と登場し、少年たちは勇気と知恵で危機を乗り越える。明るく前向きな冒険心あふれる作品。
68,primary,ja-JP,プリティーリズム・レインボーライブ,"""プリティーリズム・レインボーライブ"" は『プリティーリズム』シリーズ第4期。ダンスとファッションで夢を叶える少女たちの物語。主人公・彩瀬なるはプリズムメロディーを聞いて才能を開花させ、舞台で挑戦を続ける。華やかなステージ演出とファッション要素、少女たちの成長を主軸に、アイドル界の煌めきと挑戦が描かれる。"
69,primary,ja-JP,〈物語〉シリーズ セカンドシーズン,"""〈物語〉シリーズ セカンドシーズン"" は西尾維新の小説をアニメ化した第2期。複数の独立しながらも絡み合うストーリーで構成され、阿良々木暦の吸血鬼や怪異、友人たちとの過去が掘り下げられる。貝木泥舟や戦場ヶ原ひたぎ、忍野扇のエピソードを収録。独特の会話文体と極端な映像表現、恋愛・ミステリー・哲学・ギャグが融合した芸術性の高い傑作。"
70,primary,ja-JP,宇宙兄弟,"""宇宙兄弟"" は同名漫画をアニメ化。宇宙飛行士を目指す兄弟の物語。弟の日々人が宇宙飛行士になった後、兄の六太は子供の頃の夢を再燃させ、厳しい選抜を経てJAXAに入り宇宙に挑む。リアルな宇宙知識と温かい兄弟の絆、感動的な成長物語が魅力で、希望と感動に満ちたパワフルで温かい作品。"
71,primary,ja-JP,HUNTER×HUNTER,"""HUNTER×HUNTER"" は冨樫義博原作の同名漫画をアニメ化。少年ゴンはハンターである父を探すためハンター試験に挑み、キルアやクラピカ、レオリオらと共に戦う。巧妙な念能力バトルと冷たさと温かさが同居する物語が魅力で、ハンター試験編、ゾルディック家編、幻影旅団編、グリードアイランド編が圧巻。ゴンの純真さやキルアの苦悩と成長が人間の深みを描く。"
72,primary,ja-JP,聖闘士星矢Ω,"""聖闘士星矢Ω"" は『聖闘士星矢』シリーズの新章。記憶を失った聖闘士・光牙が、アテナの導きで新世代の聖闘士となり、仲間と共に地上の平和を守るため戦う。新世代のキャラクターを登場させつつ、古典的な聖闘士設定を踏襲し、マルスの神など新たな脅威を巡る冒険が展開する。光牙の成長と聖衣バトル、聖闘士たちの友情と犠牲が描かれる。"
73,primary,ja-JP,超青春姐弟s,これは姉と弟の可笑しな日常を描く短編アニメ。兄妹の掛け合いを中心に、誇張されたギャグと生活感のある笑いで、お菓子の奪い合いから日常の些細なことまで、リアルで爆笑の共感を呼ぶ。短い軽快なエピソードとテンポの良い展開、密集した笑いで、兄妹の性格の対比と日常の喧嘩が面白く、家族の温かさも伝える。
74,primary,ja-JP,黏黏糊糊!!角质君,これは角質を主人公にしたギャグ短編アニメ。角質の視点から、掃除から奇妙な遭遇まで、擬人化された角質の生活が楽しく描かれる。誇張された演出とナンセンスな設定、極端なテンポと密集した笑いが特徴で、前提自体の馬鹿らしさを忘れさせてしまう奇想天外なショートアニメ。
75,primary,ja-JP,DIABOLIK LOVERS,"""DIABOLIK LOVERS"" は同名乙女ゲームをアニメ化。吸血鬼が住む学校に転校した少女・小森ユイが、六兄弟の吸血ゲームに巻き込まれる。ダークな吸血鬼設定と美形キャラクター、アンニュイな掛け合いが特徴で、ユイは危険な兄弟たちとの関係に緊張しながらも禁断の誘惑に抗えない。ゴシックな美しさと恐怖とロマンスが同居する独特のダークロマンス作品。"
76,primary,ja-JP,とある飛空士への恋歌,"""とある飛空士への恋歌"" は同名ライトノベルをアニメ化。空の島の聖王国を舞台に、少年パイロット・カルエルと貴族の少女の身分差と戦火の中の恋が描かれる。空を駆ける飛空シーンと切ない恋愛の空気感が魅力で、守るべきものへの決意と、青二才から一人前のパイロットへの成長が描かれる。空戦の壮大さと恋の切なさ、戦争の残酷さが織り交ざるロマンチックな戦争青春恋愛作品。"
77,primary,ja-JP,魔法戦争,"""魔法戦争"" は同名ライトノベルをアニメ化。深夜に倒れていた少女を助けた普通の高校生・七瀬武は、魔法に目覚めたことを知り、魔術師たちの戦争に巻き込まれていく。魔法バトルと学園生活を背景に、武は魔法庁と黒魔術師の脅威に立ち向かいながら真実を追求する。ミステリーとどんでん返しに満ちたプロット、熱い戦闘シーンが魅力の作品。"
78,primary,ja-JP,鬼灯の冷徹,"""鬼灯の冷徹"" は同名漫画をアニメ化。地獄の大王の補佐官・鬼灯の可笑しな日常を描く。クールで毒舌な鬼灯は、獄卒や金魚草、様々な問題児たちと掛け合いながら地獄の事務をこなす。日本の地獄神話と現代の職場コメディを融合し、地獄を官僚組織として描くブラックユーモアが魅力の名作コメディ。"
79,primary,ja-JP,桜Trick,"""桜Trick"" は百合テーマの日常系アニメ。親友の高山春香と園田優の親密な関係を描く。高校生活の中で二人の距離は縮まり、キスを通じて互いを大切に思う気持ちを表現する。温かい癒しの雰囲気と繊細な感情描写が魅力で、明るい淡い色合いの作画が少女たちの純粋で仄かな感情を描き出す人気百合作品。"
80,primary,ja-JP,妖怪ウォッチ,"""妖怪ウォッチ"" は国民的な妖怪アニメ。妖怪ウォッチで妖怪が見えるようになった少年・天野ケータが、妖怪執事ウィスパーらと共に妖怪が引き起こす事件を解決していく。軽快な日常と可愛い妖怪キャラクター、コレクション要素が特徴で、冒険を通して妖怪たちの心情を理解し、友情を築いていく。ゲームや玩具など多方面に展開する子供たちに愛される国民的IP。"
81,primary,ja-JP,フューチャーカード バディファイト,"""フューチャーカード バディファイト"" はカードバトルアニメ。少年・未門牙王がカードバトルの大会で成長していく物語。バディモンスターと共に戦い、大会で強敵に挑み、多くのライバルと友情を深める。熱いカードバトルとバディとの絆、王道の少年向け展開が魅力で、カードゲームの戦略性と少年漫画らしい熱さと感動が描かれる。"
82,primary,ja-JP,ニセコイ,"""ニセコイ"" は同名漫画をアニメ化。ヤクザの跡取り・一条楽とマフィアのボスの娘・桐崎千棘が、家族の平和のため偽の恋人を演じる。共に過ごすうちに二人の心は温まり、楽の初恋の謎も明らかになっていく。楽しいラブコメディと複雑なキャラクター関係、ドラマチックな展開が魅力のラブコメアニメの王道。"
83,primary,ja-JP,マケン姫っ! 通,"""マケン姫っ! 通"" は『マケン姫っ!』の第2期。学園バトルとラブコメが続く。天日学園で大山タケルはマケンを巡り戦いながら、ヒロインたちと同居生活を送る。今期はキャラクターとバトルシーンが増え、タケルのマケン能力が覚醒し、強敵との対決が激化する。サービスとバトル、ハーレム要素が融合した学園ハーレムバトル作品。"
84,primary,ja-JP,生徒会役員共*,"""生徒会役員共*"" は4コマ漫画をアニメ化。生徒会の可笑しな日常を描く。天草シノ会長とメンバーたちが生徒会室で下ネタギャグを繰り広げる。テンポの速い会話とパロディ、大人向けのユーモアが特徴で、密度の濃い笑いと疾走感あるテンポが魅力の深夜アニメの代名詞。"
85,primary,ja-JP,いなり、こんこん、恋いろは。,"""いなり、こんこん、恋いろは。"" は同名漫画をアニメ化。少女・伏見いなりが狐の神使を助けたことで変身能力を得るが、神々との因縁に巻き込まれていく。京都を舞台に、神社や神様、恋愛が融合し、いなりの成長と初恋が温かく描かれる。美しい京都の風景と繊細な感情描写、和風ファンタジー要素が魅力の優しい癒し作品。"
