bangumiId,kind,lang,title,content
689,primary,en-US,超级恋人 第二季,"""Super Lovers"" Season 2 continues the first season; the love story of Haru and Ren continues. This season their feelings develop further, and Ren's past is gradually revealed; the work features BL romance, warmth, and healing, with a warm atmosphere and delicate moving emotional development—an excellent BL anime."
690,primary,en-US,人渣的本愿,"""Scum's Wish"" adapts the same-name manga, telling the romance of boys and girls who appear to love each other but secretly love others. Hanabi and Mugi each secretly love someone else, comforting each other as lovers; the work is themed on romance, reality, and darkness, with a heavy atmosphere. The characters' twisted emotions are depicted deeply—a controversial romance work."
691,primary,en-US,Rewrite 第二季,"""Rewrite"" Season 2 continues the first season; Kotarou Tennouji's adventure opens a new chapter. This season revolves around the truth of the world line, with Kotarou's choices full of impact; the work features fantasy, mystery, and ensemble, with a unique atmosphere and a plot progressing layer by layer—a Key work adapted to anime."
692,primary,en-US,剧场版 银河机攻队 庄严王子 觉醒的基因,"""Ginga Kikoutai Majestic Prince the Movie: Genetic Awakening"" is a movie of Ginga Kikoutai Majestic Prince; the boys' battles open a new chapter. This work revolves around the awakening gene; the work features mech battles, passion, and ensemble, with gorgeous battle scenes and growth and bonds running throughout—a solid mech movie."
693,primary,en-US,剧场版 偶像活动Stars,"""Aikatsu Stars! the Movie"" is a movie of Aikatsu Stars!; the idol lives of the Starlight Academy girls. This work the girls put on performances on a new stage; the work is themed on gorgeous stage performances, fashion coordination, and girls chasing dreams, with infectious song-and-dance scenes—a classic girls' idol series."
694,primary,en-US,杀戮都市：O,"""Gantz:O"" is a CG movie of Gantz, telling the battles of men forced to participate in deadly games. This work revolves around the Hyakki Yagyo of the Osaka arc; the work features sci-fi, battle, and darkness, with gorgeous stunning CG visuals and brutal bloody battle scenes—a visually impactful work."
695,primary,en-US,橘色奇迹 -未来-,"""Orange: Mirai"" is a movie of Orange, telling the future world ten years later. This work revolves around the future of Kakeru, Naho, and others; the work is themed on sci-fi, romance, and youth, with a warm touching atmosphere. The characters' emotions and fates intertwine—a tearjerking movie."
696,primary,en-US,星之梦～星之人～,"""Planetarian: Hoshi no Hito"" is a movie of Planetarian, telling the story of Yumemi and a man. This work shows the warmth of a planetarium in a wasteland world; the work is themed on sci-fi, tears, and warmth, with Yumemi's innocence and human brilliance moving. The anime has a touching atmosphere—a movie of the Planetarian series."
697,primary,en-US,数码宝贝大冒险 tri. 第四章「丧失」,"""Digimon Adventure tri. Chapter 4: Loss"" is the fourth chapter of the Digimon tri series; the Chosen Children's adventure with Digimon continues. This work revolves around loss and a new crisis, with the children's growth and bonds with Digimon full of highlights; the work is themed on adventure, friendship, and growth—a movie of the Digimon series."
698,primary,en-US,黄金拼图 Pretty Days,"""Kin-iro Mosaic Pretty Days"" is an OVA of Kin-iro Mosaic; the girls' daily life continues. This work revolves around the girls at the cultural festival; the work features daily life, healing, and ensemble, with cute art and a warm atmosphere. The girls' interactions are full of moe—a healing work."
699,primary,en-US,游戏王 次元之暗面,"""Yu-Gi-Oh!: The Dark Side of Dimensions"" is a Yu-Gi-Oh! movie, telling the duel between Yugi Mutou and Seto Kaiba across dimensions. This work revolves around new cards and dimensional power; the work features cards, passion, and duels, with gorgeous duel scenes. The duel between Yugi and Kaiba is full of tension—a Yu-Gi-Oh! movie."
700,primary,en-US,Fate/Grand Order -First Order-,"""Fate/Grand Order: First Order"" is an anime of Fate/Grand Order, telling the story of the Chaldea Security Organization. Ritsuka Fujimaru and Mash adventure at Singularity F, fighting alongside Servants; the work features the Fate worldview, battle, and ensemble, with gorgeous battle scenes—the anime adaptation of the FGO series."
701,primary,en-US,亚人 OAD,"""Ajin OAD"" is an OVA of the Ajin series, telling extra stories of the Ajin Kei Nagai. This work supplements side stories of the mainline; the work features sci-fi, suspense, and action, with shocking Ajin settings and battle scenes. The anime's 3DCG is unique—a spin-off of the Ajin series."
702,primary,en-US,重力眩晕 序章,"""Gravity Rush: Prologue"" adapts the same-name game, telling a girl's adventure in gravity manipulation. This work serves as a prequel to the game, showing the gravity world's settings; the work features sci-fi, action, and fantasy, with a unique art style. The girl's adventure is fun—a spin-off for game fans."
703,primary,en-US,噬血狂袭 II,"""Strike the Blood II"" is a Strike the Blood series anime; Akatsuki Kojou's vampire battles continue. This work revolves around a new chapter, with the bond between Kojou and Yukina Himeragi deepening; the work features vampires, battle, and harem, with gorgeous battle scenes and both fan-service and passion—a spin-off of the Strike the Blood series."
704,primary,en-US,斩首循环 蓝色学者与戏言跟班,"""Kubikiri Cycle: Aoiro Savant to Zaregoto Tsukai"" adapts Nisio Isin's novel, telling the reasoning of detective Ii-chan and the blue savant. This work revolves around a beheading incident on an island; the work features mystery, suspense, and Nisio Isin's unique prose style, with a cool atmosphere and ingenious reasoning—a stylish work."
705,primary,en-US,妖精的尾巴 OAD,"""Fairy Tail OAD"" is an OVA of Fairy Tail; Natsu and his partners' daily life and adventures. This work focuses on light side stories; the work features passionate battle, partner bonds, and the magic world, with a joyful atmosphere, supplementing light content for the Fairy Tail series—a side story for fans."
706,primary,en-US,妄想学生会＊ OAD,"""Seitokai Yakuindomo* OAD"" is an OVA of Seitokai Yakuindomo; the comedic daily life of the Osai Academy student council continues. This work focuses on light side stories; the work features comedy, snark, and dirty jokes, with exaggerated performances and dense jokes. The characters' interactions are fun—a side story of the student council series."
707,primary,en-US,在地下城寻求邂逅是否搞错了什么 OVA,"""Is It Wrong to Try to Pick Up Girls in a Dungeon? OVA"" is an OVA of DanMachi; Bell's side story adventure. This work focuses on light daily life; the work features fantasy, adventure, and harem, with a joyful atmosphere. The interactions between Bell and the goddesses are fun—a side story of the DanMachi series."
708,primary,en-US,我的青春恋爱物语果然有问题 续 OVA,"""My Teen Romantic Comedy SNAFU TOO! OVA"" is an OVA of My Teen Romantic Comedy SNAFU; Hachiman Hikigaya's youthful daily life side story. This work focuses on light daily life; the work features school, romance, and snark, with a light atmosphere. Hachiman's inner monologue remains sharp—a side story of the Oregairu series."
